page_id,name,urlslug,ID,ALIGN,EYES,HAIR,SEX,SEXUALITY,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
3719,Jason Rusch (New Earth),Jason_Rusch_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,165,"2004, July",2004
10969,Mercury (New Earth),Mercury_(New_Earth),Secret Identity,Good Characters,Photocellular Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,165,"1962, April",1962
3473,Rita Farr (New Earth),Rita_Farr_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,166,"1963, June",1963
7585,Oberon (New Earth),Oberon_(New_Earth),Public Identity,ND,Blue Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,167,"1971, April",1971
1566,Mary Batson (New Earth),Mary_Batson_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,168,"1995, April",1995
4895,William Magnus (New Earth),William_Magnus_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,170,"1962, April",1962
11604,Robert Crane (New Earth),Robert_Crane_(New_Earth),Secret Identity,Good Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,171,"1942, April",1942
3622,Joan Williams (New Earth),Joan_Williams_(New_Earth),Public Identity,ND,Blue Eyes,Grey Hair,Female Characters,Heterosexual Characters,Living Characters,171,"1940, January",1940
1461,Edward Nashton (New Earth),Edward_Nashton_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,173,"1988, January",1988
144959,Arisia Rrab (New Earth),Arisia_Rrab_(New_Earth),Public Identity,Good Characters,Yellow Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,173,"1981, May",1981
1717,Connor Hawke (New Earth),Connor_Hawke_(New_Earth),Secret Identity,Good Characters,Green Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,174,"1994, October",1994
3628,Linda Park (New Earth),Linda_Park_(New_Earth),Public Identity,ND,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,174,"1989, July",1989
13102,Gabrielle Doe (New Earth),Gabrielle_Doe_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,175,"1983, July",1983
2606,Henry Hall (New Earth),Henry_Hall_(New_Earth),Secret Identity,Good Characters,Red Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,175,"1968, June",1968
1909,Daniel Cassidy (New Earth),Daniel_Cassidy_(New_Earth),Secret Identity,Good Characters,Yellow Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,176,"1984, June",1984
327940,James Harper Clone (New Earth),James_Harper_Clone_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,176,"1971, January",1971
2736,Thomas Kalmaku (New Earth),Thomas_Kalmaku_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,176,"1960, October",1960
1829,Adam Strange (New Earth),Adam_Strange_(New_Earth),Public Identity,ND,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,177,"1958, December",1958
11870,Patrick Dugan (New Earth),Patrick_Dugan_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,Heterosexual Characters,Living Characters,177,"1941, October",1941
1518,Gorilla Grodd (New Earth),Gorilla_Grodd_(New_Earth),Public Identity,Bad Characters,Grey Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,179,"1959, May",1959
1658,Margaret Sawyer (New Earth),Margaret_Sawyer_(New_Earth),Public Identity,ND,Blue Eyes,ND,Female Characters,Homosexual Characters,Living Characters,180,"1987, April",1987
37701,Waylon Jones (New Earth),Waylon_Jones_(New_Earth),Public Identity,Bad Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,180,"1983, March",1983
16667,Abigail Arcane (New Earth),Abigail_Arcane_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,Heterosexual Characters,Living Characters,182,"1973, January",1973
1434,Max Mercury (New Earth),Max_Mercury_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,183,"1940, November",1940
11867,Justin Arthur (New Earth),Justin_Arthur_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,184,"1941, September",1941
1940,Jack Ryder (New Earth),Jack_Ryder_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,188,"1968, April",1968
1620,Vandar Adg (New Earth),Vandar_Adg_(New_Earth),Public Identity,ND,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,188,"1943, December",1943
1579,Kimiyo Hoshi (New Earth),Kimiyo_Hoshi_(New_Earth),Secret Identity,ND,Black Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,189,"1985, July",1985
47056,Adam Blake (New Earth),Adam_Blake_(New_Earth),Public Identity,Good Characters,Hazel Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,191,"1951, June",1951
1865,Raymond Terrill (New Earth),Raymond_Terrill_(New_Earth),Secret Identity,Good Characters,Green Eyes,Red Hair,Male Characters,Heterosexual Characters,Living Characters,192,"1992, February",1992
1453,Stephanie Brown (New Earth),Stephanie_Brown_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,198,"1992, August",1992
5384,Matrix (Pocket Universe),Matrix_(Pocket_Universe),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,206,"1988, April",1988
64094,Wolfgang Winks (New Earth),Wolfgang_Winks_(New_Earth),Public Identity,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,206,"1942, November",1942
13358,Yz (New Earth),Yz_(New_Earth),Secret Identity,Good Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,207,"1940, January",1940
1862,Todd Rice (New Earth),Todd_Rice_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Homosexual Characters,Living Characters,208,"1983, September",1983
1682,Richard Tyler (New Earth),Richard_Tyler_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,212,"1985, November",1985
65039,Samuel Bradley (New Earth),Samuel_Bradley_(New_Earth),Public Identity,Good Characters,Grey Eyes,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,213,"1937, March",1937
2698,Niles Caulder (New Earth),Niles_Caulder_(New_Earth),Public Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,214,"1963, June",1963
1953,Maxwell Lord IV (New Earth),Maxwell_Lord_IV_(New_Earth),Public Identity,Neutral Characters,Black Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,218,"1987, May",1987
8056,Jeb Stuart (New Earth),Jeb_Stuart_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,218,"1961, May",1961
1519,Leonard Snart (New Earth),Leonard_Snart_(New_Earth),Secret Identity,ND,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,219,"1957, June",1957
174276,Shiera Sanders (New Earth),Shiera_Sanders_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,219,"1940, January",1940
1606,Amanda Waller (New Earth),Amanda_Waller_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,222,"1986, November",1986
1675,Jonathan Crane (New Earth),Jonathan_Crane_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,222,"1941, September",1941
1522,George Harkness (New Earth),George_Harkness_(New_Earth),Secret Identity,ND,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,224,"1960, December",1960
1897,Tora Olafsdotter (New Earth),Tora_Olafsdotter_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,Heterosexual Characters,Living Characters,225,"1988, April",1988
12672,Mera (New Earth),Mera_(New_Earth),Public Identity,ND,Blue Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,226,"1963, October",1963
1645,Floyd Lawton (New Earth),Floyd_Lawton_(New_Earth),Secret Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,227,"1950, June",1950
14002,Jesse Chambers (New Earth),Jesse_Chambers_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,228,"1992, August",1992
1785,Joseph Wilson (New Earth),Joseph_Wilson_(New_Earth),Secret Identity,Neutral Characters,Green Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,229,"1984, May",1984
1574,Bernhard Baker (New Earth),Bernhard_Baker_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,229,"1965, September",1965
14823,Hippolyta (New Earth),Hippolyta_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,231,"1987, February",1987
1494,Cassandra Cain (New Earth),Cassandra_Cain_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,235,"1999, July",1999
1445,Jason Todd (New Earth),Jason_Todd_(New_Earth),Secret Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,235,"1987, June",1987
1585,Thaal Sinestro (New Earth),Thaal_Sinestro_(New_Earth),Public Identity,Neutral Characters,Yellow Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,237,"1961, August",1961
1866,Sanderson Hawkins (New Earth),Sanderson_Hawkins_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,241,"1941, December",1941
11039,Albert Rothstein (New Earth),Albert_Rothstein_(New_Earth),Secret Identity,Good Characters,Blue Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,245,"1983, September",1983
1848,Brion Markov (New Earth),Brion_Markov_(New_Earth),Secret Identity,Good Characters,Green Eyes,Strawberry Blond Hair,Male Characters,Heterosexual Characters,Living Characters,245,"1983, July",1983
4079,Lawrence Trainor (New Earth),Lawrence_Trainor_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,250,"1963, June",1963
1788,Tatsu Yamashiro (New Earth),Tatsu_Yamashiro_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,252,"1983, July",1983
1462,Oswald Cobblepot (New Earth),Oswald_Cobblepot_(New_Earth),Public Identity,ND,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,253,"1941, December",1941
173437,Martha Clark (New Earth),Martha_Clark_(New_Earth),Public Identity,Good Characters,Blue Eyes,White Hair,Female Characters,Heterosexual Characters,Living Characters,266,"1986, October",1986
2657,Mari McCabe (New Earth),Mari_McCabe_(New_Earth),Secret Identity,Good Characters,Amber Eyes,Brown Hair,Female Characters,Heterosexual Characters,Living Characters,268,"1981, July",1981
1568,Scott Free (New Earth),Scott_Free_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,268,"1971, April",1971
1885,Jonathan L. Thunder (New Earth),Jonathan_L._Thunder_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,282,"1940, January",1940
1685,Pieter Cross (New Earth),Pieter_Cross_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,284,"1999, February",1999
1464,Pamela Isley (New Earth),Pamela_Isley_(New_Earth),Secret Identity,Neutral Characters,Green Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,286,"1966, June",1966
1681,Rex Tyler (New Earth),Rex_Tyler_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,288,"1940, March",1940
1870,Kara Zor-El (New Earth),Kara_Zor-El_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,297,"2004, May",2004
1825,Kilowog (New Earth),Kilowog_(New_Earth),Public Identity,Good Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,299,"1986, June",1986
1700,Michael Holt (New Earth),Michael_Holt_(New_Earth),Secret Identity,ND,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,300,"1997, June",1997
1696,Courtney Whitmore (New Earth),Courtney_Whitmore_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,305,"1999, July",1999
1471,Harvey Dent (New Earth),Harvey_Dent_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,306,"1942, August",1942
8856,Renee Montoya (New Earth),Renee_Montoya_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,Homosexual Characters,Living Characters,308,"1992, March",1992
39947,Jennifer-Lynn Hayden (New Earth),Jennifer-Lynn_Hayden_(New_Earth),Secret Identity,Good Characters,Green Eyes,Green Hair,Female Characters,Heterosexual Characters,Living Characters,309,"1983, September",1983
261362,Swamp Thing (New Earth),Swamp_Thing_(New_Earth),Public Identity,Good Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,309,"1972, November",1972
3458,Etrigan (New Earth),Etrigan_(New_Earth),Public Identity,Neutral Characters,Red Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,311,"1972, September",1972
4030,Clifford Steele (New Earth),Clifford_Steele_(New_Earth),Public Identity,ND,Photocellular Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,314,"1963, June",1963
1625,Carol Ferris (New Earth),Carol_Ferris_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,319,"1959, October",1959
1528,William Batson (New Earth),William_Batson_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,321,"1940, February",1940
1723,Beatriz da Costa (New Earth),Beatriz_da_Costa_(New_Earth),Secret Identity,Good Characters,Green Eyes,Green Hair,Female Characters,Heterosexual Characters,Living Characters,325,"1982, June",1982
1599,Phantom Stranger (New Earth),Phantom_Stranger_(New_Earth),Secret Identity,ND,Black Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,335,"1952, September",1952
1549,Slade Wilson (New Earth),Slade_Wilson_(New_Earth),Secret Identity,Neutral Characters,Blue Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,336,"1980, December",1980
1619,Jefferson Pierce (New Earth),Jefferson_Pierce_(New_Earth),Secret Identity,Good Characters,Brown Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,344,"1977, April",1977
1554,John Henry Irons (New Earth),John_Henry_Irons_(New_Earth),Public Identity,Good Characters,Brown Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,345,"1993, June",1993
1488,Perry White (New Earth),Perry_White_(New_Earth),Public Identity,ND,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,350,"1986, October",1986
1564,Lobo (New Earth),Lobo_(New_Earth),Public Identity,Neutral Characters,Red Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,353,"1983, June",1983
1704,John Constantine (New Earth),John_Constantine_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Bisexual Characters,Living Characters,371,"1984, June",1984
2433,Red Tornado (New Earth),Red_Tornado_(New_Earth),Secret Identity,Good Characters,Green Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,374,"1968, August",1968
1560,Nathaniel Adam (New Earth),Nathaniel_Adam_(New_Earth),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,386,"1987, March",1987
23652,Ronald Raymond (New Earth),Ronald_Raymond_(New_Earth),Secret Identity,Good Characters,Blue Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,386,"1978, March",1978
37696,Helena Bertinelli (New Earth),Helena_Bertinelli_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,393,"1989, April",1989
1864,Rachel Roth (New Earth),Rachel_Roth_(New_Earth),Secret Identity,Good Characters,Purple Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,399,"1980, October",1980
1662,Harvey Bullock (New Earth),Harvey_Bullock_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,413,"1974, July",1974
1607,Cassandra Sandsmark (New Earth),Cassandra_Sandsmark_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,423,"1996, January",1996
1559,Michael Jon Carter (New Earth),Michael_Jon_Carter_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,427,"1986, February",1986
6791,Aztar (New Earth),Aztar_(New_Earth),Secret Identity,ND,White Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,436,"1940, February",1940
1577,Zatanna Zatara (New Earth),Zatanna_Zatara_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,439,"1964, November",1964
1616,Rex Mason (New Earth),Rex_Mason_(New_Earth),Secret Identity,ND,Black Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,470,"1965, January",1965
10163,Franklin Rock (New Earth),Franklin_Rock_(New_Earth),Public Identity,Good Characters,Blue Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,492,"1959, April",1959
1455,Joker (New Earth),Joker_(New_Earth),Secret Identity,Bad Characters,Green Eyes,Green Hair,Male Characters,Heterosexual Characters,Living Characters,517,"1940, June",1940
1478,John Stewart (New Earth),John_Stewart_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,549,"1971, December",1971
23391,James Olsen (New Earth),James_Olsen_(New_Earth),Public Identity,Good Characters,Green Eyes,Red Hair,Male Characters,Heterosexual Characters,Living Characters,557,"1986, October",1986
14006,Kon-El (New Earth),Kon-El_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,560,"1993, June",1993
1582,Victor Stone (New Earth),Victor_Stone_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,584,"1980, October",1980
1479,Guy Gardner (New Earth),Guy_Gardner_(New_Earth),Public Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,Heterosexual Characters,Living Characters,593,"1968, March",1968
1611,Garfield Logan (New Earth),Garfield_Logan_(New_Earth),Public Identity,Good Characters,Green Eyes,Green Hair,Male Characters,Heterosexual Characters,Living Characters,595,"1965, November",1965
4849,Ted Grant (New Earth),Ted_Grant_(New_Earth),Secret Identity,ND,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,605,"1942, January",1942
1580,Kara Zor-L (Earth-Two),Kara_Zor-L_(Earth-Two),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,635,"1976, February",1976
1556,Roy Harper (New Earth),Roy_Harper_(New_Earth),Secret Identity,Neutral Characters,Green Eyes,Red Hair,Male Characters,Heterosexual Characters,Living Characters,654,"1941, November",1941
1480,Alexander Luthor (New Earth),Alexander_Luthor_(New_Earth),Public Identity,Bad Characters,Green Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,677,"1986, October",1986
1706,Raymond Palmer (New Earth),Raymond_Palmer_(New_Earth),Public Identity,Good Characters,Brown Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,706,"1961, October",1961
4320,Kyle Rayner (New Earth),Kyle_Rayner_(New_Earth),Secret Identity,Good Characters,Green Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,716,"1994, January",1994
1849,Carter Hall (New Earth),Carter_Hall_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,803,"1940, January",1940
1456,Alfred Pennyworth (New Earth),Alfred_Pennyworth_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,930,"1943, April",1943
23383,Lois Lane (New Earth),Lois_Lane_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,934,"1938, June",1938
1905,Barbara Gordon (New Earth),Barbara_Gordon_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,Heterosexual Characters,Living Characters,951,"1967, January",1967
1386,Jason Garrick (New Earth),Jason_Garrick_(New_Earth),Public Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,951,"1940, January",1940
1380,Flash (Barry Allen),Flash_(Barry_Allen),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1028,"1956, October",1956
403631,GenderTest,GenderTest,Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,1028,"1956, October",1956
71760,Dinah Laurel Lance (New Earth),Dinah_Laurel_Lance_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,Heterosexual Characters,Living Characters,1075,"1969, November",1969
1451,Timothy Drake (New Earth),Timothy_Drake_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1095,"1989, August",1989
1486,Aquaman (Arthur Curry),Aquaman_(Arthur_Curry),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,Heterosexual Characters,Living Characters,1121,"1941, November",1941
1448,Wonder Woman (Diana Prince),Wonder_Woman_(Diana_Prince),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,Heterosexual Characters,Living Characters,1231,"1941, December",1941
1576,Richard Grayson (New Earth),Richard_Grayson_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,1237,"1940, April",1940
1659,James Gordon (New Earth),James_Gordon_(New_Earth),Public Identity,Good Characters,Brown Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,1316,"1987, February",1987
1458,Green Lantern (Hal Jordan),Green_Lantern_(Hal_Jordan),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,Heterosexual Characters,Living Characters,1565,"1959, October",1959
23387,Superman (Clark Kent),Superman_(Clark_Kent),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,2496,"1986, October",1986
1422,Batman (Bruce Wayne),Batman_(Bruce_Wayne),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,Heterosexual Characters,Living Characters,3093,"1939, May",1939
306472,Matteo Bischoff (New Earth),Matteo_Bischoff_(New_Earth),Secret Identity,Bad Characters,ND,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2012, May",2012
247494,Ry'jll (New Earth),Ry%27jll_(New_Earth),Secret Identity,Good Characters,Green Eyes,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"2011, October",2011
189279,Mage (New Earth),Mage_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,1983,1983
283661,Herbert Hoover (New Earth),Herbert_Hoover_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,ND,ND
283657,William Howard Taft (New Earth),William_Howard_Taft_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,ND,ND
21655,Frank Fitzsimmons (New Earth),Frank_Fitzsimmons_(New_Earth),Public Identity,Good Characters,ND,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,ND,ND,ND
283482,James Garfield (New Earth),James_Garfield_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,ND,ND
66302,Nadine West (New Earth),Nadine_West_(New_Earth),Public Identity,Good Characters,ND,ND,Female Characters,Heterosexual Characters,Living Characters,ND,ND,ND
283475,Warren Harding (New Earth),Warren_Harding_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,ND,ND
283478,William Harrison (New Earth),William_Harrison_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,ND,ND
283471,William McKinley (New Earth),William_McKinley_(New_Earth),Public Identity,Good Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,ND,ND
150660,Mookie (New Earth),Mookie_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,ND,Living Characters,ND,ND,ND
273317,Doomslayer (New Earth),Doomslayer_(New_Earth),Secret Identity,Bad Characters,Green Eyes,White Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2011, July",2011
242097,Emily Sung (New Earth),Emily_Sung_(New_Earth),Secret Identity,Good Characters,Violet Eyes,Purple Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"2011, July",2011
183059,Barro Cruzz (New Earth),Barro_Cruzz_(New_Earth),ND,ND,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2010, November",2010
228571,Dragonfly II (New Earth),Dragonfly_II_(New_Earth),Secret Identity,Bad Characters,ND,Black Hair,Female Characters,Heterosexual Characters,Living Characters,ND,"2010, May",2010
161599,Baron Gestapo (New Earth),Baron_Gestapo_(New_Earth),ND,Bad Characters,ND,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2010, March",2010
179905,Altin Ad'Ms (New Earth),Altin_Ad%27Ms_(New_Earth),Public Identity,Good Characters,White Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2010, July",2010
202295,Barry Quinzel (New Earth),Barry_Quinzel_(New_Earth),Public Identity,ND,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2010, February",2010
172418,Kaldur'ahm (New Earth),Kaldur%27ahm_(New_Earth),ND,Good Characters,ND,Black Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2010, August",2010
366208,Nightwing (New Earth),Nightwing_(New_Earth),Secret Identity,ND,Blue Eyes,ND,Male Characters,Heterosexual Characters,Living Characters,ND,"2010, April",2010
173235,Douglas Parker (New Earth),Douglas_Parker_(New_Earth),Public Identity,Good Characters,Brown Eyes,Grey Hair,Male Characters,Heterosexual Characters,Living Characters,ND,"2009, December",2009
366202,Flamebird (New Earth),Flamebird_(New_Earth),Secret Identity,ND,Yellow Eyes,ND,Female Characters,Heterosexual Characters,Living Characters,ND,"2009, August",2009
391226,Cynthos (New Earth),Cynthos_(New_Earth),ND,Good Characters,ND,ND,ND,Heterosexual Characters,Living Characters,ND,"2008, February",2008
282841,Nosa'elg (New Earth),Nosa%27elg_(New_Earth),ND,Good Characters,ND,ND,ND,Heterosexual Characters,Living Characters,ND,"2008, February",2008
